,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
2399,2,25207.0,0.0,2,1,1,6883.0,13.0,0.0,0.0,3440,1
2400,0,17088.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3510,0
2401,4,24100.0,0.0,3,1,1,26674.0,23.0,777.5,2.5,3421,1
2402,2,101632.0,0.0,4,1,1,48658.0,14.0,0.0,0.0,3432,1
2403,2,203218.75,0.0,3,1,1,21274.0,18.0,0.0,0.0,3419,1
2404,0,45257.0,0.0,1,1,1,3625.0,7.0,0.0,0.0,3417,0
2405,0,626.0,0.0,1,1,1,626.0,1.0,0.0,0.0,3393,0
2406,0,18272.0,0.0,1,1,1,2920.0,5.0,0.0,0.0,3405,0
2407,0,10756.0,0.0,1,1,1,1375.0,4.0,0.0,0.0,3104,0
2408,0,161281.0,0.0,1,1,1,6321.0,8.0,175.0,1.0,3399,0
2409,1,75680.0,0.0,3,1,1,23159.0,14.0,0.0,0.0,3397,0
2410,1,59839.0,0.0,3,1,1,26962.0,18.0,0.0,0.0,3404,0
2411,2,201259.0,0.0,4,1,1,40755.0,34.0,0.0,0.0,3398,1
2412,4,101772.0,0.0,3,1,1,26480.0,17.0,777.5,2.0,3396,1
2413,4,190674.0,0.0,5,1,1,57626.25,33.0,777.5,2.5,3396,1
2414,2,1452.0,0.0,1,1,1,2375.0,5.0,0.0,0.0,3396,1
2415,0,30902.0,0.0,1,1,1,4175.0,12.0,50.0,1.0,3384,0
2416,4,65458.0,0.0,3,1,1,28356.0,24.0,777.5,2.5,3382,1
2417,1,114067.0,0.0,4,1,1,42569.0,23.0,0.0,0.0,3336,0
2418,1,93371.0,0.0,4,1,1,55338.0,20.0,0.0,0.0,3382,0
2419,0,20207.0,0.0,1,1,1,3033.0,12.0,0.0,0.0,3370,0
2420,4,41040.0,0.0,5,1,1,57626.25,14.0,200.0,2.0,3372,1
2421,0,41062.0,0.0,1,2,1,8275.0,11.0,0.0,0.0,3356,0
2422,1,203218.75,0.0,4,1,1,42007.0,23.0,0.0,0.0,3369,0
2423,1,81087.0,0.0,3,1,1,18971.0,12.0,0.0,0.0,3362,0
2424,0,14336.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3349,0
2425,2,29929.0,0.0,3,1,1,18032.0,17.0,150.0,1.0,3344,1
2426,0,121390.0,0.0,1,1,1,8500.0,4.0,0.0,0.0,3342,0
2427,2,23226.0,0.0,1,1,1,2236.0,2.0,0.0,0.0,3343,1
2428,4,203218.75,0.0,3,1,1,45907.0,22.0,500.0,1.0,3347,1
2429,0,68012.0,0.0,1,1,1,247.0,3.0,0.0,0.0,3342,0
2430,0,23589.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3336,0
2431,0,35033.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,2913,0
2432,0,19860.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,3281,0
2433,0,49588.0,0.0,1,1,1,4960.0,14.0,100.0,1.0,3299,0
2434,2,111442.0,0.0,4,1,1,30368.0,19.0,0.0,0.0,3392,1
2435,1,87402.0,0.0,4,1,1,41685.0,21.0,0.0,0.0,3306,0
2436,2,21875.0,0.0,3,1,1,12398.0,15.0,0.0,0.0,3299,1
2437,4,71459.0,0.0,4,1,1,36608.0,28.0,777.5,2.5,3312,0
2438,2,34049.0,0.0,1,1,1,2030.0,8.0,0.0,0.0,3306,1
2439,2,39759.0,0.0,1,1,1,100.0,1.0,100.0,1.0,3278,1
2440,1,64138.0,0.0,3,1,1,22089.0,19.0,0.0,0.0,3257,0
2441,4,83811.0,0.0,4,1,1,25936.0,15.0,500.0,1.0,3281,1
2442,0,51864.0,0.0,2,1,1,6795.0,13.0,0.0,0.0,3279,0
2443,4,168886.0,0.0,5,1,1,57626.25,21.0,200.0,1.0,3285,1
2444,0,51730.0,0.0,1,1,1,2875.0,16.0,0.0,0.0,3264,0
2445,2,118141.0,0.0,4,1,1,46521.0,11.0,0.0,0.0,3259,1
2446,2,76060.0,0.0,4,1,1,33424.0,30.0,0.0,0.0,3263,1
2447,0,25316.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3258,0
2448,4,16859.0,0.0,4,1,1,57626.25,38.0,777.5,2.5,3266,1
2449,3,42236.0,0.0,1,1,1,8639.0,10.0,777.5,2.5,3259,0
2450,0,3446.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3245,0
2451,0,26119.0,0.0,1,1,1,3189.0,6.0,0.0,0.0,3257,0
2452,2,136732.0,0.0,5,1,1,57626.25,20.0,0.0,0.0,3252,1
2453,0,14554.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3237,0
2454,2,165203.0,0.0,4,1,1,36666.0,20.0,0.0,0.0,3239,1
2455,2,76513.0,0.0,4,1,1,45265.0,16.0,0.0,0.0,3235,1
2456,4,137076.0,0.0,5,1,1,57626.25,24.0,777.5,2.5,3225,1
2457,0,11952.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3244,0
2458,2,44742.0,0.0,1,1,1,2500.0,1.0,0.0,0.0,3217,1
2459,0,94022.0,0.0,1,1,1,2585.0,14.0,0.0,0.0,3222,0
2460,0,29287.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3216,0
2461,1,199273.0,0.0,5,1,1,57626.25,14.0,0.0,0.0,3217,0
2462,1,114868.0,0.0,4,1,1,45996.0,22.0,0.0,0.0,3204,0
2463,2,37335.0,0.0,3,1,1,19507.0,17.0,0.0,0.0,3202,1
2464,1,45522.0,0.0,3,1,1,10728.0,13.0,0.0,0.0,3197,0
2465,1,66524.0,0.0,4,1,1,34682.0,23.0,0.0,0.0,3188,0
2466,0,38411.0,0.0,1,1,1,500.0,1.0,500.0,1.0,3190,0
2467,2,38137.0,0.0,1,1,1,11050.0,3.0,50.0,1.0,3182,1
2468,0,22077.0,0.0,1,1,1,1385.0,4.0,0.0,0.0,3187,0
2469,2,65784.0,0.0,1,1,1,10953.0,38.0,0.0,0.0,3169,1
2470,1,95916.0,0.0,3,1,1,11845.0,11.0,0.0,0.0,3182,0
2471,1,122164.0,0.0,2,1,1,9944.0,16.0,0.0,0.0,3182,0
2472,4,203218.75,0.0,4,1,1,57626.25,19.0,650.0,2.0,3173,1
2473,1,200089.0,0.0,5,1,1,57626.25,21.0,300.0,2.0,3166,0
2474,1,161453.0,0.0,3,1,1,38956.0,38.0,0.0,0.0,3158,0
2475,1,135568.0,0.0,4,1,1,40051.0,21.0,0.0,0.0,3166,0
2476,1,98339.0,0.0,3,1,1,16336.0,13.0,0.0,0.0,3145,0
2477,2,26103.0,0.0,3,1,1,13692.0,18.0,0.0,0.0,3151,1
2478,0,11133.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3147,0
2479,2,7011.0,0.0,3,1,1,19791.0,16.0,0.0,0.0,3152,1
2480,1,177232.0,0.0,3,1,1,14787.0,13.0,0.0,0.0,3137,0
2481,2,29298.0,0.0,3,1,1,24656.0,13.0,0.0,0.0,3141,1
2482,2,35304.0,0.0,4,1,1,30532.0,13.0,0.0,0.0,3131,1
2483,0,14952.0,0.0,1,1,1,250.0,1.0,250.0,1.0,3099,0
2484,1,163315.0,0.0,1,1,1,8035.0,29.0,0.0,0.0,3120,0
2485,0,23649.0,0.0,1,1,1,3250.0,16.0,0.0,0.0,3176,0
2486,3,4460.0,0.0,1,1,1,4741.0,14.0,777.5,1.0,3113,1
2487,3,169794.0,0.0,3,1,1,22824.0,19.0,767.0,2.0,3119,0
2488,0,23781.0,0.0,1,1,1,50.0,1.0,50.0,1.0,3085,0
2489,2,203218.75,0.0,5,1,1,57626.25,23.0,0.0,0.0,3082,1
2490,2,34942.0,0.0,3,1,1,19016.0,13.0,0.0,0.0,3089,1
2491,0,5970.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,3091,0
2492,3,192246.0,0.0,1,1,1,3170.0,5.0,500.0,1.0,3083,1
2493,2,34103.0,0.0,3,1,1,34630.0,16.0,0.0,0.0,3115,1
2494,1,142152.0,0.0,3,1,1,19464.0,13.0,0.0,0.0,3088,0
2495,0,12713.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3077,0
2496,0,28848.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3069,0
2497,0,10940.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3062,0
2498,0,24372.0,0.0,1,1,1,255.0,1.0,255.0,1.0,3064,0
2499,2,29005.0,0.0,1,1,1,90.0,3.0,0.0,0.0,3060,1
2500,1,203218.75,0.0,5,1,1,57130.0,15.0,0.0,0.0,3069,0
2501,3,30062.0,0.0,1,1,1,7373.0,10.0,777.5,2.5,3057,1
2502,0,13117.0,0.0,1,1,1,1972.0,3.0,0.0,0.0,3027,0
2503,2,86341.0,0.0,3,1,1,20991.0,16.0,0.0,0.0,3053,1
2504,2,142810.0,0.0,1,1,1,8000.0,4.0,0.0,0.0,3049,1
2505,2,8399.0,0.0,3,1,1,21136.0,13.0,0.0,0.0,3052,1
2506,1,120622.0,0.0,4,1,1,25675.0,14.0,500.0,1.0,3040,0
2507,0,86150.0,0.0,1,1,1,7600.0,34.0,100.0,1.0,3011,0
2508,2,14079.0,0.0,2,1,1,6503.0,16.0,0.0,0.0,2999,1
2509,2,10036.0,0.0,3,1,1,13959.0,16.0,0.0,0.0,3030,1
2510,2,80737.0,0.0,1,1,1,2845.0,5.0,150.0,1.0,3028,1
2511,0,25435.0,0.0,1,1,1,7147.0,32.0,0.0,0.0,3027,0
2512,3,203218.75,0.0,1,1,1,1700.0,3.0,200.0,2.0,3000,1
2513,1,85826.0,0.0,4,1,1,33678.0,29.0,0.0,0.0,3026,0
2514,2,654.0,0.0,3,1,1,14967.0,10.0,0.0,0.0,3022,1
2515,0,11525.0,0.0,1,1,1,0.0,0.0,0.0,0.0,3008,0
2516,3,40204.0,0.0,1,1,1,850.0,3.0,350.0,2.0,3006,0
2517,0,22963.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2998,0
2518,2,47165.0,0.0,1,1,1,4545.0,4.0,0.0,0.0,2992,1
2519,2,103240.0,0.0,4,1,1,44627.0,29.0,50.0,1.0,2993,1
2520,0,61737.0,0.0,2,1,1,6789.0,12.0,0.0,0.0,2921,0
2521,0,25766.0,0.0,1,1,1,2548.0,16.0,100.0,2.0,2973,0
2522,4,147090.0,0.0,4,1,1,35511.0,31.0,777.5,2.5,2927,1
2523,3,79333.0,0.0,1,1,1,1500.0,3.0,777.5,2.5,2977,0
2524,0,4923.0,0.0,1,1,1,305.0,2.0,0.0,0.0,2985,0
2525,2,56687.0,0.0,4,1,1,48989.0,28.0,0.0,0.0,2973,1
2526,1,203218.75,0.0,4,1,1,37408.0,19.0,0.0,0.0,2962,0
2527,0,45149.0,0.0,1,1,1,21292.0,10.0,0.0,0.0,2949,0
2528,2,57477.0,0.0,1,1,1,2607.0,4.0,0.0,0.0,3038,1
2529,0,48265.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,2951,0
2530,0,34249.0,0.0,1,1,1,4100.0,12.0,0.0,0.0,2951,0
2531,1,203218.75,0.0,4,1,1,48287.0,18.0,0.0,0.0,2958,0
2532,2,25671.0,0.0,2,1,1,10513.0,12.0,0.0,0.0,2945,1
2533,2,191583.0,0.0,3,1,1,25675.0,18.0,0.0,0.0,2950,1
2534,2,90332.0,0.0,2,1,1,12845.0,25.0,0.0,0.0,2927,1
2535,2,53532.0,0.0,4,1,1,30808.0,18.0,0.0,0.0,2927,1
2536,0,71507.0,0.0,1,1,1,3750.0,6.0,0.0,0.0,2934,0
2537,0,35196.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2922,0
2538,0,30034.0,0.0,1,1,1,15816.0,6.0,0.0,0.0,2908,0
2539,4,47787.0,0.0,4,1,1,47223.0,21.0,450.0,1.0,2921,1
2540,0,46967.0,0.0,1,1,1,2000.0,9.0,0.0,0.0,2888,0
2541,3,103615.0,0.0,1,1,1,13668.0,15.0,777.5,2.5,2896,1
2542,0,5110.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2901,0
2543,1,128927.0,0.0,5,1,1,57626.25,14.0,0.0,0.0,2882,0
2544,0,5000.0,0.0,1,1,1,5000.0,1.0,0.0,0.0,2893,0
2545,1,126701.0,0.0,3,1,1,20636.0,15.0,0.0,0.0,2878,0
2546,0,34855.0,0.0,1,1,1,230.0,3.0,0.0,0.0,2882,0
2547,0,34464.0,0.0,2,1,1,5312.0,5.0,0.0,0.0,2886,0
2548,2,86638.0,0.0,4,1,1,45861.0,13.0,0.0,0.0,2867,1
2549,4,140398.0,0.0,5,1,1,57626.25,26.0,777.5,2.5,2972,1
2550,0,65812.0,0.0,1,1,1,185.0,2.0,0.0,0.0,2854,0
2551,0,34177.0,0.0,2,1,1,7072.0,16.0,350.0,1.0,2867,0
2552,1,58195.0,0.0,3,1,1,24808.0,13.0,0.0,0.0,2838,0
2553,2,34781.0,0.0,3,1,1,11270.0,12.0,0.0,0.0,2859,1
2554,2,22457.0,0.0,3,1,1,17579.0,15.0,0.0,0.0,2858,1
2555,0,19996.0,0.0,1,1,1,500.0,1.0,0.0,0.0,3217,0
2556,0,26256.0,0.0,1,1,1,2000.0,9.0,0.0,0.0,2847,0
2557,2,42966.0,0.0,1,2,1,7734.0,6.0,0.0,0.0,2840,1
2558,0,3129.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2840,0
2559,1,138008.0,0.0,4,1,1,34178.0,14.0,200.0,1.0,2962,0
2560,2,9611.0,0.0,1,1,1,2250.0,3.0,0.0,0.0,2845,1
2561,2,40702.0,0.0,4,1,1,39897.0,14.0,0.0,0.0,2826,1
2562,1,105579.0,0.0,3,1,1,16332.0,12.0,0.0,0.0,2830,0
2563,0,46654.0,0.0,1,1,1,3215.0,6.0,0.0,0.0,2830,0
2564,2,203218.75,0.0,1,1,1,15700.0,8.0,200.0,1.0,2819,1
2565,1,39715.0,0.0,3,1,1,17388.0,12.0,0.0,0.0,2826,0
2566,0,199.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2822,0
2567,2,6345.0,0.0,2,1,1,7719.0,18.0,0.0,0.0,2805,1
2568,3,72598.0,0.0,1,1,1,6090.0,8.0,777.5,1.0,2804,0
2569,3,59805.0,0.0,1,1,1,2900.0,7.0,777.5,2.5,2802,0
2570,2,10307.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2808,1
2571,0,37997.0,0.0,2,1,1,11073.0,5.0,0.0,0.0,2805,0
2572,1,102083.0,0.0,3,1,1,12978.0,14.0,150.0,2.0,2780,0
2573,3,104632.0,0.0,1,1,1,26700.0,10.0,777.5,2.5,2791,1
2574,0,18260.0,0.0,1,1,1,500.0,1.0,0.0,0.0,2780,0
2575,0,28484.0,0.0,1,1,1,350.0,3.0,0.0,0.0,2782,0
2576,0,29105.0,0.0,1,1,1,5000.0,1.0,0.0,0.0,2774,0
2577,0,49560.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2770,0
2578,0,29346.0,0.0,1,1,1,150.0,1.0,150.0,1.0,2773,0
2579,1,75288.0,0.0,4,1,1,36866.0,20.0,0.0,0.0,2774,0
2580,0,42366.0,0.0,2,1,1,6293.0,9.0,0.0,0.0,2770,0
2581,3,151336.0,0.0,1,1,1,11400.0,6.0,777.5,2.5,2742,0
2582,0,48363.0,0.0,1,1,1,790.0,3.0,0.0,0.0,2766,0
2583,2,11529.0,0.0,3,1,1,15738.0,15.0,0.0,0.0,2768,1
2584,0,61956.0,0.0,1,1,1,17500.0,2.0,0.0,0.0,2755,0
2585,3,15378.0,0.0,1,1,1,25236.0,9.0,736.0,2.5,2741,1
2586,2,85346.0,0.0,1,1,1,2835.0,3.0,0.0,0.0,2748,1
2587,0,203218.75,0.0,1,1,1,2125.0,10.0,0.0,0.0,2740,0
2588,1,66539.0,0.0,3,1,1,27894.0,17.0,0.0,0.0,2741,0
2589,4,97131.0,0.0,4,1,1,33324.0,19.0,777.5,2.5,2727,1
2590,0,14513.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2731,0
2591,1,203218.75,0.0,3,1,1,23256.0,30.0,0.0,0.0,2675,0
2592,0,45742.0,0.0,1,1,1,7625.0,23.0,250.0,1.0,2712,0
2593,4,39862.0,0.0,3,1,1,14152.0,18.0,350.0,2.0,2727,1
2594,4,75132.0,0.0,4,1,1,53001.0,23.0,400.0,2.5,2720,1
2595,1,91296.0,0.0,3,1,1,19057.0,16.0,0.0,0.0,2712,0
2596,0,117290.0,0.0,1,1,1,1754.0,8.0,0.0,0.0,2717,0
2597,0,75556.0,0.0,1,1,1,2790.0,6.0,0.0,0.0,2712,0
2598,0,5103.0,0.0,1,1,1,5103.0,2.0,0.0,0.0,2697,0
2599,3,10747.0,0.0,1,1,1,990.0,4.0,500.0,1.0,2697,1
2600,2,31789.0,0.0,1,1,1,10220.0,17.0,0.0,0.0,2699,1
2601,0,59515.0,0.0,1,1,1,3170.0,5.0,0.0,0.0,2705,0
2602,0,86913.0,0.0,2,1,1,23705.0,6.0,0.0,0.0,2691,0
2603,2,49129.0,0.0,2,1,1,16921.0,18.0,500.0,1.0,2692,1
2604,4,135408.0,0.0,5,1,1,57626.25,15.0,607.0,1.0,2697,1
2605,0,41152.0,0.0,1,1,1,3250.0,19.0,0.0,0.0,2669,0
2606,1,145750.0,0.0,2,1,1,10986.0,12.0,0.0,0.0,2531,0
2607,2,7041.0,0.0,1,1,1,1747.0,12.0,0.0,0.0,2718,1
2608,4,203218.75,0.0,4,1,1,54625.0,35.0,777.5,2.5,2676,0
2609,0,44514.0,0.0,1,1,1,3577.0,13.0,0.0,0.0,2657,0
2610,2,96490.0,0.0,1,1,1,2000.0,1.0,0.0,0.0,2665,1
2611,3,45050.0,0.0,1,1,1,4875.0,10.0,500.0,1.0,2669,1
2612,2,91048.0,0.0,4,1,1,51580.0,20.0,100.0,1.0,2669,1
2613,0,20352.0,0.0,1,1,1,1900.0,5.0,500.0,1.0,2658,0
2614,2,34294.0,0.0,3,1,1,17683.0,14.0,0.0,0.0,2661,1
2615,4,59696.0,0.0,5,1,1,57626.25,22.0,500.0,1.0,2654,1
2616,0,106155.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2657,0
2617,0,29244.0,0.0,2,1,1,6252.0,13.0,0.0,0.0,2650,0
2618,0,27592.0,0.0,1,1,1,335.0,3.0,0.0,0.0,2633,0
2619,0,16128.0,0.0,1,1,1,475.0,3.0,0.0,0.0,2643,0
2620,3,51353.0,0.0,1,1,1,8114.0,16.0,777.5,2.5,2637,1
2621,2,203218.75,0.0,2,1,1,30208.0,14.0,0.0,0.0,2629,1
2622,0,7456.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2635,0
2623,1,33604.0,0.0,3,1,1,13619.0,16.0,0.0,0.0,2633,0
2624,0,24803.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2623,0
2625,2,58411.0,0.0,1,1,1,2500.0,1.0,0.0,0.0,2619,1
2626,0,3273.0,0.0,1,1,1,500.0,1.0,0.0,0.0,2749,0
2627,0,28480.0,0.0,1,1,1,2644.0,6.0,0.0,0.0,2628,0
2628,0,46706.0,0.0,1,1,1,3344.0,16.0,0.0,0.0,2609,0
2629,3,102230.0,0.0,1,1,1,3406.0,5.0,500.0,1.0,2620,0
2630,0,12096.0,0.0,1,1,1,50.0,1.0,50.0,1.0,2607,0
2631,0,118487.0,0.0,1,1,1,3388.0,14.0,0.0,0.0,2592,0
2632,0,20518.0,0.0,2,1,1,5580.0,10.0,0.0,0.0,2600,0
2633,3,6280.0,0.0,1,1,1,1220.0,6.0,200.0,2.0,2578,1
2634,0,11700.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2585,0
2635,2,391.0,0.0,1,1,1,9000.0,1.0,0.0,0.0,2581,1
2636,0,78305.0,0.0,1,1,1,130.0,3.0,0.0,0.0,2580,0
2637,3,145214.0,0.0,1,1,1,3500.0,4.0,500.0,1.0,2560,1
2638,1,137760.0,0.0,5,1,1,57626.25,13.0,0.0,0.0,2580,0
2639,1,88563.0,0.0,4,1,1,42410.0,27.0,0.0,0.0,2567,0
2640,0,25748.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2566,0
2641,1,27102.0,0.0,3,1,1,27102.0,9.0,0.0,0.0,2563,0
2642,4,25824.0,0.0,3,1,1,17760.0,20.0,750.0,2.0,2559,1
2643,3,23054.0,0.0,1,1,1,400.0,3.0,300.0,2.0,2553,0
2644,2,29150.0,0.0,3,1,1,13952.0,14.0,0.0,0.0,2544,1
2645,2,37529.0,0.0,4,1,1,25706.0,14.0,0.0,0.0,2558,1
2646,2,7515.0,0.0,2,1,1,13681.0,18.0,0.0,0.0,2552,1
2647,4,194576.0,0.0,4,1,1,41315.0,16.0,550.0,1.0,2539,1
2648,0,24265.0,0.0,1,1,1,1854.0,12.0,0.0,0.0,2550,0
2649,0,16773.0,0.0,1,1,1,140.0,2.0,0.0,0.0,2525,0
2650,3,5432.0,0.0,1,1,1,1000.0,2.0,777.5,2.0,2535,1
2651,4,110480.0,0.0,4,1,1,44191.0,22.0,500.0,1.0,2539,1
2652,1,86273.0,0.0,3,1,1,35304.0,15.0,500.0,1.0,2523,0
2653,2,20674.0,0.0,3,1,1,16876.0,22.0,0.0,0.0,2528,1
2654,0,8335.0,0.0,1,1,1,3750.0,16.0,0.0,0.0,2522,0
2655,0,40893.0,0.0,1,1,1,1130.0,3.0,0.0,0.0,2518,0
2656,3,203218.75,0.0,1,1,1,14350.0,28.0,777.5,2.5,2511,1
2657,4,61081.0,0.0,4,1,1,37682.0,21.0,777.5,2.5,2509,0
2658,3,27438.0,0.0,1,1,1,2528.0,6.0,777.5,2.5,2490,0
2659,2,14748.0,0.0,1,1,1,2210.0,7.0,0.0,0.0,2497,1
2660,0,49514.0,0.0,1,1,1,4500.0,22.0,0.0,0.0,2569,0
2661,2,7457.0,0.0,1,1,1,17131.0,5.0,0.0,0.0,2496,1
2662,0,97193.0,0.0,2,1,1,13338.0,12.0,0.0,0.0,2502,0
2663,0,68456.0,0.0,2,1,1,6317.0,5.0,0.0,0.0,2488,0
2664,1,123842.0,0.0,3,1,1,24295.0,14.0,0.0,0.0,2500,0
2665,2,61285.0,0.0,5,1,1,55027.0,22.0,0.0,0.0,2412,1
2666,0,20157.0,0.0,1,1,1,1450.0,3.0,150.0,1.0,2455,0
2667,1,41073.0,0.0,3,1,1,13993.0,20.0,0.0,0.0,2493,0
2668,0,21784.0,0.0,2,1,1,6208.0,14.0,0.0,0.0,2483,0
2669,0,12868.0,0.0,1,1,1,1875.0,8.0,0.0,0.0,2483,0
2670,2,147862.0,0.0,4,1,1,44783.0,14.0,0.0,0.0,2426,1
2671,2,11836.0,0.0,1,1,1,5075.0,14.0,350.0,1.0,2479,1
2672,3,25681.0,0.0,1,1,1,14941.0,20.0,777.5,2.5,2468,1
2673,3,203218.75,0.0,1,1,1,19314.0,17.0,777.5,2.5,2460,1
2674,1,59704.0,0.0,4,2,1,57404.0,14.0,0.0,0.0,2440,0
2675,0,75279.0,0.0,1,1,1,5375.0,21.0,0.0,0.0,2459,0
2676,3,66681.0,0.0,1,1,1,4478.0,16.0,777.5,2.5,2465,0
2677,1,72085.0,0.0,3,1,1,20310.0,12.0,150.0,1.0,2462,0
2678,0,2039.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2451,0
2679,0,2214.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2448,0
2680,0,16208.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2451,0
2681,0,25829.0,0.0,1,1,1,1375.0,4.0,0.0,0.0,2444,0
2682,2,83217.0,0.0,1,1,1,3679.0,4.0,0.0,0.0,2447,1
2683,2,9520.0,0.0,3,1,1,12515.0,13.0,0.0,0.0,2438,1
2684,2,103215.0,0.0,3,1,1,16726.0,14.0,0.0,0.0,2427,1
2685,1,62629.0,0.0,4,1,1,36986.0,14.0,0.0,0.0,2438,0
2686,0,45603.0,0.0,2,1,1,5964.0,13.0,0.0,0.0,2432,0
2687,0,44792.0,0.0,2,1,1,9463.0,16.0,0.0,0.0,2430,0
2688,0,97535.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2418,0
2689,2,60085.0,0.0,3,1,1,14714.0,17.0,0.0,0.0,2404,1
2690,2,76938.0,0.0,3,1,1,23503.0,13.0,0.0,0.0,2422,1
2691,3,2562.0,0.0,2,1,1,9075.0,11.0,777.5,2.5,2412,1
2692,0,7685.0,0.0,1,1,1,500.0,4.0,0.0,0.0,2406,0
2693,1,102942.0,0.0,5,1,1,56780.0,18.0,0.0,0.0,2405,0
2694,2,7029.0,0.0,1,1,1,495.0,3.0,0.0,0.0,2565,1
2695,0,2119.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2399,0
2696,4,203218.75,0.0,1,1,1,31000.0,37.0,777.5,2.5,2395,1
2697,1,77753.0,0.0,3,1,1,12483.0,13.0,0.0,0.0,2377,0
2698,3,171637.0,0.0,1,1,1,4300.0,8.0,777.5,2.5,2364,0
2699,3,35243.0,0.0,2,1,1,10046.0,15.0,777.5,2.5,2356,0
2700,0,46186.0,0.0,2,1,1,9744.0,14.0,0.0,0.0,2364,0
2701,1,54810.0,0.0,3,1,1,19665.0,21.0,0.0,0.0,2368,0
2702,0,25637.0,0.0,1,1,1,445.0,3.0,0.0,0.0,2367,0
2703,0,35088.0,0.0,1,1,1,320.0,2.0,0.0,0.0,2362,0
2704,3,73899.0,0.0,1,1,1,2745.0,14.0,500.0,1.0,2362,0
2705,0,81171.0,0.0,1,1,1,3700.0,4.0,100.0,1.0,2348,0
2706,0,39418.0,0.0,1,1,1,700.0,3.0,200.0,2.0,2343,0
2707,2,62124.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2355,1
2708,2,14134.0,0.0,1,1,1,2125.0,9.0,0.0,0.0,2312,1
2709,4,203218.75,0.0,4,1,1,57626.25,38.0,777.5,2.5,2329,1
2710,0,20353.0,0.0,1,1,1,1729.0,5.0,0.0,0.0,2298,0
2711,2,93154.0,0.0,4,1,1,30752.0,21.0,0.0,0.0,2333,1
2712,0,9492.0,0.0,1,1,1,781.0,6.0,250.0,1.0,2320,0
2713,3,18369.0,0.0,1,1,1,800.0,4.0,700.0,2.5,2327,0
2714,2,32824.0,0.0,1,1,1,1660.0,5.0,100.0,1.0,2339,1
2715,4,109416.0,0.0,5,1,1,57626.25,38.0,777.5,2.5,2327,1
2716,2,28312.0,0.0,1,1,1,1726.0,13.0,0.0,0.0,2335,1
2717,1,78462.0,0.0,3,1,1,20291.0,14.0,0.0,0.0,2311,0
2718,2,32740.0,0.0,1,1,1,10722.0,4.0,0.0,0.0,2315,1
2719,0,57293.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,2319,0
2720,1,174743.0,0.0,1,1,1,27460.0,12.0,0.0,0.0,2326,0
2721,2,59486.0,0.0,1,1,1,3517.0,4.0,0.0,0.0,2315,1
2722,2,203218.75,0.0,2,1,1,11238.0,12.0,0.0,0.0,2294,1
2723,1,56805.0,0.0,3,1,1,16617.0,17.0,0.0,0.0,2307,0
2724,0,203218.75,0.0,1,1,1,1000.0,1.0,0.0,0.0,2298,0
2725,2,18545.0,0.0,3,1,1,25053.0,22.0,0.0,0.0,2304,1
2726,2,5570.0,0.0,1,1,1,9094.0,26.0,0.0,0.0,2287,1
2727,4,44690.0,0.0,3,1,1,24779.0,15.0,777.5,2.0,2297,1
2728,2,127835.0,0.0,4,1,1,52700.0,21.0,0.0,0.0,2301,1
2729,2,32540.0,0.0,4,1,1,44283.0,17.0,100.0,1.0,2297,1
2730,1,54396.0,0.0,4,1,1,34007.0,16.0,0.0,0.0,2283,0
